Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,32301271.892091572,35684697.00390435,9122751.453183457,10840095.128364911,12712471.39602108,64748333.33333322,69109999.99999999,72317446.93271935,67514285.71428566,67225714.28571425,66331428.57142859,64946954.75679805,65429198.238708004,81203226.91383447,94159862.70736909,104295643.38843687,103653049.9379699,103987520.07582697,228410202.6686028,259378183.5049137,50642880.77375024,36731422.84569134,44294647.733479045,44442456.94764003,50320914.406568736,62118569.96544812,76407395.87275408,93345859.52972987,100534656.88173217,88265974.86104888,112119411.48996513,110906028.5368619,134707183.8,136047906.2,100807002.54019505,141853360.86785507,232463022.80296132,442337870.6943693,370687634.4257125,621117885.6685021,1045998496.4387208,1461139022.0295374,1806742742.2731113,2484745935.0932894,4410764338.667325,8217369093,10086528698.86039,13071718758.73728,19749893536.32037,15027795173.218702,16314443436,21357343668.94466,22388344143.91308,21948834283.785606,21765453081.98257,13185496881.405516,11240808846.692806,12200913887.64189,13097012124.226704,11364133546.248802,9893816016,12104994084.410799,12029633746.518986
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4335186016.839417,4961400439.317216,5213047711.427047,5895278024.092016,6669673257.118294,7689154053.358668,8591517943.601294,9275600800.356441,10090675902.536417,11615657031.238684,13139863636.36358,14591749999.999992,16885511363.636406,22347848101.265762,25351306818.181843,28525876726.88632,31152835820.89555,36176234967.622574,44270204081.63275,54481876725,56829664268.58506,52346506765,54617989795.91841,49428873839.00924,48020024183.79688,47820851221.31747,56379593476.14409,65652750377.45359,76261277924.57349,79169043222.82848,97891092003.43947,105143232379.88417,116224672863.78308,108809059155.76694,116601801966.29189,136878365936.16722,145861612400.90588,143157600149.75723,144428172489.33502,142588875293.74884,130457756628.43605,136309295225.34015,154564203586.95416,202370140236.2653,240963562236.1266,247875422204.41373,273546728473.07306,318902829550.7326,3.55909E+11,331308500253.27386,297124961971.50104,282995942006.5569,242029307133.4081,238907690051.13007,235458133124.60776,195683527003.37476,193148146586.93314,199844406013.53088,212049447242.1109,205252760889.36386,188480337285.60474,214667807441.2017,217581324512.0588
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,12564368.63718065,12856858.808056002,13381385.124258723,13486175.232457083,14488717.002834193,14746616.323349116,15662819.169339543,18261448.100495122,17793470.68441769,18980543.098663922,26387995.52459522,28906948.094148476,35745912.8,37920768.79596375,43835724.05677393,46002764.934326485,44696342.31165583,71494495.18518513,88322386.29629639,102244362.22222205,110900457.03703707,115651918.88888887,125435589.9999999,131803552.22222206,145533310.7407411,167728455.1851851,187589522.59259304,215009569.62963036,236357523.7037043,267327642.22222233,278098762.96296304,300757888.88888925,310160444.4444444,309812185.1851852,325111814.8148151,342172518.5185185,366911444.4444439,392190592.5925932,445903592.5925924,482009370.37036926,520044370.3703694,520444185.1851859,540336925.9259253,591018407.4074061,599118592.5925925,695555555.6,698700666.6666667,758683592.5925921,825976037.0370371,771275555.6,771014814.8148162,778655555.5555537,799881481.4814801,842618518.5185181,911496296.3,997007407.4074061,1061640740.7407392,1125685185.1851914,1166514815,1213485185.1851888,1043411111.1111096,1122800000.0000007,1215379155.6728187
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,48156230.61129518,53500872.459641226,58384799.51496233,65209890.98243562,73876332.05737577,59317832.13322388,64664754.6,66062168.823519304,66767609.01725496,74538749.35391451,69520026.66666678,88466738.24972682,106101297.80127183,140153748.24365583,169918948.62918183,211190630.32960913,240779417.78570017,282269749.16011345,355987433.4156906,420645821.54048747,476051740.7737695,435748993.4184203,402403041.02926886,416184071.01941746,379371901.49037457,412876382.8291733,603016292.6869779,787390408.9532682,898607670.6244144,929799902.1911253,1018977280.3292811,1016500069.2570789,1037916162.5497582,927214151.7679316,1005887539.3204916,1208953287.0659783,1197515569.0820193,1072154433.8453798,1149858069.757659,1131555107.0490708,1068025016.0086195,1086170704,1169136716.0355694,1558759823.0816915,1822499769.2393813,1849802648.3639126,2013106929.5003064,2249811295.6607976,2499092314.418747,2529963903.226851,2503167187.4930463,2684461375.4658484,2609678486.3674884,2684946990.1244817,2842065708.359623,2499113022.816751,2707139544.4669485,2851613679.034333,3055782146.1595693,2997309971.876232,3082884653.2455997,3235809504.2987046,3325769277.3595695
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900.0000011,1076699899.9999993,1143599999.9999983,1262799999.9999998,1299099899.9999993,1331399899.999999,1390699999.9999979,1453500000.0000012,1610500000.0000026,1715399899.9999993,1904000000.000002,1984800000.0000029,2101300000.0000012,2569200100.0000005,3161499900.0000043,3645900000.000003,4365300200.000004,5480500200.000009,6070600199.999997,6902600199.999992,7878700000.000002,8607500300,8716999700.000004,9050000399.999989,9470000100,9721652086.956507,7231963515.981745,7084399840.000008,7841602824.427485,8410724360.795449,7650196845.215465,9406135143.411634,10440781588,11400017301.458698,12983233310.746714,14655404433.277082,15674835615.313908,17790026221.613884,19395491992.993916,18318412251.364174,19288929030.050774,18405220247,20444205991.02498,21576351798.91452,23577298094.65711,26783389293.921986,29744246827.183857,33567850824.10396,38503720224.31662,37126148264.638306,40676578423.48704,46876006272.23873,49593929487.12622,52996446269.44202,57852153058.502075,62186064718.74248,66053403469.002426,71653754066.27643,73328365862.43283,77172317258.64783,77715183063.20532,86053083476.02953,95003330316
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,117969341.48030496,133601094.22315942,140248973.5355509,145128139.42445928,168695891.0868834,167464239.65842828,193042061.78828084,208488146.83703277,224441553.32794678,223254854.8559962,166997146.83234587,192124884.5223232,226713139.98031878,298767225.7343893,304711737.8556283,388375721.61071604,418692638.76632977,468151365.5217305,593455460.3,704671997.4900937,858178426.4,839411205.6,846130844.5075382,853811206.2874943,852167012.8291453,893226869.7,1176209817.349602,1441188658.2836874,1564756343.178654,1597585808.0838792,1860266285.653067,1894439196.8155646,1998278121.691228,2019896708.9270613,2207196010.8586497,2526002746.057876,2613421757.867066,2504799227.724023,2710079847.856037,2823758873.818143,2711785945.6814494,2719080384.312715,3394000000.000003,3569000000.0000043,3868999999.9999995,4213000000.000001,4237999999.999993,4396999999.999994,4657999999.999999,4828000000.000008,4948999999.999996,4984000000.000008,5264999999.999998,5398999999.999992,5609999999.999996,5798999999.999994,5901000000.000003,6013000000,6055999999.999997,6366000000.000004,5885999999.999996,6123000000,6899290903.022326
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170216241.12606418,185849535.37616172,194949512.62621796,175757893.93859804,194774513.0637172,213235294.11764675,228705882.35294107,250176470.5882346,229749999.9999996,249300000.00000045,267799999.99999997,282050000.00000024,285380952.3809515,307047619.04761875,433954545.45454454,494791666.66666764,454440000.0000005,449879999.9999998,507079999.9999991,530439999.99999905,603199999.9999993,570357107.1428561,481999999.9999997,489333333.3333332,437631605.2631576,453488372.09302264,504651139.5348843,354591846.9387747,413799990.00000024,379779389.7058817,396582263.29113936,348533094.81216484,373573141.4868112,454101382.4884785,540874934.2010114,621626785.9154929,705406001.4245002,749138009.6,717530683.1695682,694754988.2582942,712667896.7275116,712167450.1628981,726131434.7153386,743063950.3177488,787814379.1838421,824880550.3439647,2379817990.691796,2730971595.395738,3025187433.3363686,3165663152.7335067,3432912516.9242654,3691384317.521783,4063088535.763304,4167800935.5987625,4127660158.472564,4279840193.7045994,4482697336.561745,4748174334.140444,4787637005.535621,5173760191.846523,5471256594.724214,8041362110.311742,14718388489.208607
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1069197896768.2701,1132150856599.2908,1222092258455.509,1316051012188.7087,1436550565253.6987,1560159896845.169,1711488832313.2708,1836230315691.6196,1991173819679.0781,2190645844017.6714,2399019628554.9175,2663395721346.9717,3090312537483.6406,3740188872264.321,4217063891607.132,4705191478675.085,5127550630961.822,5807869990333.977,6962555327812.408,8047464903015.512,8986821327712.002,9125111440010.127,9032642362011.816,9335135045025.066,9.7362E+12,10222452715917.795,12419208445396.004,14394060946709.781,16205961615906.273,16954908332195.49,19038584120519.83,20141226030673.23,21667616559850.23,21845057481105.61,23425501389994.812,26014334904341.383,26238484750119.703,25790805396452.434,25887178510680.105,27193488574949.78,27763709846117.027,27490207880780.293,28660779913534.83,32123363956699.703,35770309886950.32,37829846771041.55,39961525167019.76,43754245600209.15,46622467342703.77,43665289317606.24,45764260594016.48,49420915501761.52,49446936532750.086,50053500714034.13,51135722778258.336,48269197364265.68,49296300074774.95,51568259173072.65,54836830985504.055,55313082529074.22,53947360960778.836,60197703636296.31,61667467133645.195
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.6945698,1383681651.137758,1612346412.264751,1935298266.4538376,2206466461.264339,2435078534.0314093,2489845016.6489425,2692474989.1257057,2716964388.4241815,3189740055.1398253,3800766535.620884,4476001946.014858,5710090213,8030117555.620333,9388695366.845793,10048089558.063599,12876366008.807701,15719433719.433697,18315136409.14272,22526184533.169983,28861857810.651543,31055226088.694355,32291215843.643246,29907227184.179024,33511383985.674145,35699772165.70936,41075396884.89526,50622896162.60053,59707404560.59439,68790219177.97342,76928784621,88959997899.92937,104272507639.28218,120354212474.99997,135811771026.32993,144652295363.6669,159718183550.7341,177353174849.71393,168885443660.07193,165768095391.5571,1.71669E+11,169404327616.6052,166348866131.0282,161385558801.81082,169099768875.19324,181569311742.2128,193535442896.36484,211596944503.80023,219278749139.73422,214047795659.04498,228638668727.29102,248513617677.28665,262628865879.69693,275696879834.96594,291459995978.89325,309385622601.3482,320860317562.56256,341273289534.46594,3.61731E+11,363074545072.3894,344943149590.0585,368911387845.4185,359838583490.0627
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335649999.9999999,356199999.9999997,387749999.9999999,410200000.0000007,456999999.99999994,508650000.00000036,549950000.0000004,598099999.9999998,646800000,668000049.9999994,723000000,730999999.9999987,802996336.5,912499493.7502543,1034499999.9999992,1124000000.0000012,1347999950.0000002,1669499949.9999988,3097242093.2000036,3544281976.2999964,3968160045.9999933,4043894878.600003,4266503525.600003,4476697184.849997,4915311846.499996,5278120712,5677828958.999999,6190521241.499998,5902717091.416316,5432344901.724145,4923009551.556419,4648668478.567524,4943700431.073675,4926728933,4642280682.142513,5347445005.213768,5215028986.486494,5737099650.190119,6366340265.878882,6414520529.616724,7186638029.058747,7651162302.345592,7858255412.860373,8230391346.672274,8869299234.337715,9757012696.562128,10917477066.142885,12361257680.562717,13881731875.746616,14587496229.181093,15839344591.984192,17710275685.407383,18528554397.569504,18499729214.904003,19756533971.869774,20979791685.415974,21717604952.183487,23136247990.59766,24067750760.499035,25089937021.54183,23827859226.883442,28488721680.850216,31717699764.362072
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,15152664081.575275,16021940790.718584,16845051101.548504,18113653277.223175,19786049553.078217,21936940148.69617,23724564497.983276,24575642156.812786,25604378671.20367,27540605696.35516,29377450919.72789,31104926324.899548,33778914292.975765,41314823603.03605,48533151935.30248,56702425640.33884,61705881254,70990175561.90118,83576725987.39323,96166216635.35092,106548459883.92789,106329101226.37587,103442031043.23807,101110842670.08296,105358309004.82608,101951663360.83801,118925024229.26613,129512120892.95612,139262053659.5719,141692711288.93008,164021216548.02405,178848812133.21472,133471906673.79512,137981322384.66916,116865539463.73091,136391947077.54799,148210088017.77408,154524113488.51422,163053123872.59177,163851765874.22614,177609052466.51376,172625858368.12894,186767852588.1237,211405013752.73813,243337539451.88806,279216950627.64703,329779224429.82245,395383048262.4609,470413768080.6156,476559744369.1757,525994492647.2679,589555494365.6112,610600221849.4171,678796388932.8606,721566723616.0469,700456747973.2931,734760223878.4597,813073071032.4629,774573998850.9069,802980678249.1571,811638956819.1976,901695869344.6246,980688371242.5725
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,937635760.5286497,954746580.4877591,1049798479.5082896,1136856903.3691235,1261946955.0860605,1287791893.153764,1366308699.635383,1414420697.815159,1511995952.1835928,1683136390,1918670023.159116,2083365397.1499453,2583243961.764382,3219221551.6276484,4063470140.732883,4431658472.814158,4707667751.169223,5316447201.633562,6147754986.501953,7202214384.477367,8396137347.932987,7911864071.726938,7752022683.052583,7771933195.144629,7577664014.530906,7695761273.284369,9055805753.074142,10407705520.425217,11318814040.254555,11740629748.088806,17342131054.258457,18399646877.34509,19573814314.14847,19789771561.301327,20721589645.646652,22778297035.847683,24147533301.911385,24172615103.91488,25885224259.19192,23770159784.257187,22128719418.437614,23063323722.500713,26757255951.77858,35254833028.401955,41855265955.29187,45025332739.67075,49601608068.54725,59319172946.68296,68519137406.16827,62085753435.58693,58819429750.22337,62736258335.35416,57354547991,59491066217.908806,59342363988.80405,50857353544.28468,52512987755.96359,56061675144.38289,61481309636.128815,61470295887.83845,57760024673.93594,69081236641.24683,71600049650.19496
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187199.7814497,271065999.7831465,281896799.77448314,294883399.8,325281199.7397751,353251799.71739894,368948599.7048406,369124199.70470095,367968799.7,391820399.68654454,331199999.73504037,362799999.70975965,371998971.85506684,466798975.0049382,565399296.7181326,681400000.1362796,879000000.1758002,947000000.1893986,974200000.1948415,1080600000.2161198,1383800000.2767587,1479400000.2958784,1474200000.2948391,1623600000.3247206,1816200000.2421608,2009399999.9999995,2317999999.9999967,2047199999.9999983,2613926800.000004,2736243799.999998,3096289800.0000005,3473562850.257977,2257129873.6626124,1878253818.0327513,2167569095.0733595,2813313278.8108244,2907517543.4188595,3338949151.5992727,3723903723.637718,4153725966.8020263,6813565983.232854,6331970412.796525,6205847136.953968,5071947798.025434,6087360735,7030149790.9012375,7638739123.637478,9228637766,10432962724.618301,11597002930,11859312627,13008746038.886684,13708925402.944704,14902488489,15146883647.323885,14849629407.88722,14069277532.519876,15093357143.288874,16403864522.053785,15016090929.512518,14508222518.30178,20877414952.637527,20253551884.605507
